,Close,Volume
2007-11-02,15.988,1369500.0
2007-11-05,15.972,926750.0
2007-11-06,16.2826,2932000.0
2007-11-07,16.488,2832000.0
2007-11-08,16.414,2520415.0
2007-11-09,16.486,1036200.0
2007-11-12,15.696,2915920.0
2007-11-13,15.838,2091275.0
2007-11-14,16.038,1036740.0
2007-11-15,15.5924,1483795.0
2007-11-16,15.546,1032300.0
2007-11-19,15.478,1109935.0
2007-11-20,15.922,1398460.0
2007-11-21,15.852,872000.0
2007-11-23,16.298,349075.0
2007-11-26,16.2695,1075555.0
2007-11-27,16.06,1448250.0
2007-11-28,15.942,1453125.0
2007-11-29,15.676,2015070.0
2007-11-30,15.498,1448850.0
2007-12-03,15.666,1033250.0
2007-12-04,15.88,461840.0
2007-12-05,15.772,784965.0
2007-12-06,15.89,717095.0
2007-12-07,15.758,724460.0
2007-12-10,16.022,922140.0
2007-12-11,15.792,905515.0
2007-12-12,16.092,798750.0
2007-12-13,15.786,702000.0
2007-12-14,15.732,742500.0
2007-12-17,15.63,490250.0
2007-12-18,15.856,763500.0
2007-12-19,15.88,489000.0
2007-12-20,15.752,634500.0
2007-12-21,16.034,585500.0
2007-12-24,16.048,270000.0
2007-12-26,16.336,355000.0
2007-12-27,16.318,553000.0
2007-12-28,16.606,829000.0
2007-12-31,16.49,540500.0
2008-01-02,16.978,1574500.0
2008-01-03,17.114,1687500.0
2008-01-04,17.052,1640000.0
2008-01-07,16.984,1297000.0
2008-01-08,17.376,1305000.0
2008-01-09,17.368,1825500.0
2008-01-10,17.672,2322000.0
2008-01-11,17.736,1413500.0
2008-01-14,17.93,1892500.0
2008-01-15,17.65,1980000.0
2008-01-16,17.34,2265500.0
2008-01-17,17.344,2255000.0
2008-01-18,17.524,2225000.0
2008-01-22,17.66,3531500.0
2008-01-23,17.588,3267000.0
2008-01-24,18.048,2502500.0
2008-01-25,18.0719,2369500.0
2008-01-28,18.396,2249000.0
2008-01-29,18.262,2210500.0
2008-01-30,18.38,2048000.0
2008-01-31,18.3,1970000.0
2008-02-01,17.86,3077500.0
2008-02-04,17.81,1387000.0
2008-02-05,17.558,1658000.0
2008-02-06,17.816,1423500.0
2008-02-07,17.978,1304000.0
2008-02-08,18.2,1153000.0
2008-02-11,18.302,982000.0
2008-02-12,17.902,1399500.0
2008-02-13,17.928,707000.0
2008-02-14,17.962,909500.0
2008-02-15,17.85,769000.0
2008-02-19,18.338,680500.0
2008-02-20,18.676,1010000.0
2008-02-21,18.674,1443000.0
2008-02-22,18.708,1016500.0
2008-02-25,18.572,1745500.0
2008-02-26,18.778,1179500.0
2008-02-27,18.99,1685500.0
2008-02-28,19.18,2020000.0
2008-02-29,19.272,1823000.0
2008-03-03,19.48,3123000.0
2008-03-04,18.95,4170500.0
2008-03-05,19.586,2951500.0
2008-03-06,19.298,2989500.0
2008-03-07,19.258,1063000.0
2008-03-10,19.222,1972400.0
2008-03-11,19.242,1801570.0
2008-03-12,19.444,1227015.0
2008-03-13,19.704,3495000.0
2008-03-14,19.83,4347000.0
2008-03-17,19.878,5752500.0
2008-03-18,19.33,2462045.0
2008-03-19,18.704,6563555.0
2008-03-20,18.034,5834740.0
2008-03-24,18.028,3692900.0
2008-03-25,18.542,1450755.0
2008-03-26,18.738,1281500.0
2008-03-27,18.726,961920.0
2008-03-28,18.4,1663270.0
2008-03-31,18.134,2422500.0
2008-04-01,17.41,4317795.0
2008-04-02,17.834,3439500.0
2008-04-03,17.91,1269500.0
2008-04-04,18.066,819850.0
2008-04-07,18.25,1471515.0
2008-04-08,18.11,984500.0
2008-04-09,18.438,1301450.0
2008-04-10,18.372,1661250.0
2008-04-11,18.286,624485.0
2008-04-14,18.24,1075820.0
2008-04-15,18.336,1103635.0
2008-04-16,18.666,1218625.0
2008-04-17,18.532,1001145.0
2008-04-18,18.156,2676275.0
2008-04-21,18.066,2309630.0
2008-04-22,18.058,1206020.0
2008-04-23,17.834,1956430.0
2008-04-24,17.436,2991170.0
2008-04-25,17.438,2505585.0
2008-04-28,17.62,2099000.0
2008-04-29,17.17,2444965.0
2008-04-30,17.298,3767120.0
2008-05-01,16.768,5729385.0
2008-05-02,16.904,1375725.0
2008-05-05,17.246,1471590.0
2008-05-06,17.348,1395265.0
2008-05-07,17.138,1061085.0
2008-05-08,17.454,1403405.0
2008-05-09,17.466,1479845.0
2008-05-12,17.44,841595.0
2008-05-13,17.086,1085450.0
2008-05-14,17.05,926295.0
2008-05-15,17.426,2347070.0
2008-05-16,17.828,1227850.0
2008-05-19,17.892,1650780.0
2008-05-20,18.16,1618035.0
2008-05-21,18.388,2133365.0
2008-05-22,18.208,1432150.0
2008-05-23,18.256,947215.0
2008-05-27,17.89,1625380.0
2008-05-28,17.82,1424990.0
2008-05-29,17.33,1989010.0
2008-05-30,17.494,1130480.0
2008-06-02,17.594,892380.0
2008-06-03,17.374,1477295.0
2008-06-04,17.328,1253730.0
2008-06-05,17.336,1194555.0
2008-06-06,17.794,1773910.0
2008-06-09,17.574,1109900.0
2008-06-10,17.088,1296740.0
2008-06-11,17.406,931730.0
2008-06-12,17.136,1294985.0
2008-06-13,17.172,655720.0
2008-06-16,17.392,1128850.0
2008-06-17,17.43,590905.0
2008-06-18,17.65,1522000.0
2008-06-19,17.736,1220090.0
2008-06-20,17.804,1640630.0
2008-06-23,17.428,1568500.0
2008-06-24,17.528,1254995.0
2008-06-25,17.488,2045545.0
2008-06-26,18.086,2747805.0
2008-06-27,18.314,2977610.0
2008-06-30,18.246,1420180.0
2008-07-01,18.508,1734645.0
2008-07-02,18.676,1744200.0
2008-07-03,18.436,1622255.0
2008-07-07,18.27,1407785.0
2008-07-08,18.192,2139195.0
2008-07-09,18.304,1431145.0
2008-07-10,18.668,1590615.0
2008-07-11,19.0,2830885.0
2008-07-14,19.22,1924665.0
2008-07-15,19.259,3315715.0
2008-07-16,18.89,2592185.0
2008-07-17,18.876,2528900.0
2008-07-18,18.856,1275325.0
2008-07-21,19.062,725925.0
2008-07-22,18.622,1868790.0
2008-07-23,18.1326,3648260.0
2008-07-24,18.31,1149140.0
2008-07-25,18.33,908740.0
2008-07-28,18.366,941130.0
2008-07-29,18.148,1498880.0
2008-07-30,17.922,1739450.0
2008-07-31,18.024,953105.0
2008-08-01,17.95,869295.0
2008-08-04,17.642,1389765.0
2008-08-05,17.242,1943785.0
2008-08-06,17.33,1871585.0
2008-08-07,17.196,1033910.0
2008-08-08,16.868,2273055.0
2008-08-11,16.262,3703045.0
2008-08-12,16.128,3869765.0
2008-08-13,16.348,1695625.0
2008-08-14,15.8692,2356555.0
2008-08-15,15.502,3092265.0
2008-08-18,15.798,2394825.0
2008-08-19,16.118,1752595.0
2008-08-20,15.982,1515145.0
2008-08-21,16.474,1433990.0
2008-08-22,16.25,1198100.0
2008-08-25,16.2,555520.0
2008-08-26,16.268,944040.0
2008-08-27,16.28,448915.0
2008-08-28,16.47,493800.0
2008-08-29,16.394,863375.0
2008-09-02,15.816,1270810.0
2008-09-03,15.828,1673865.0
2008-09-04,15.688,1204845.0
2008-09-05,15.778,2141350.0
2008-09-08,15.78,1231390.0
2008-09-09,15.28,1685255.0
2008-09-10,14.88,3348175.0
2008-09-11,14.6,3348215.0
2008-09-12,15.116,1197990.0
2008-09-15,15.516,3263655.0
2008-09-16,15.318,2722005.0
2008-09-17,17.11,6544765.0
2008-09-18,16.648,9033900.0
2008-09-19,17.252,4526760.0
2008-09-22,17.824,5030115.0
2008-09-23,17.712,3433185.0
2008-09-24,17.398,2741815.0
2008-09-25,17.33,2427360.0
2008-09-26,17.386,3386905.0
2008-09-29,17.888,8100940.0
2008-09-30,17.094,4201365.0
2008-10-01,17.25,2010900.0
2008-10-02,16.434,3183410.0
2008-10-03,16.55,4479990.0
2008-10-06,16.922,4607045.0
2008-10-07,17.4,5503345.0
2008-10-08,17.95,7652025.0
2008-10-09,18.2,7488425.0
2008-10-10,16.6544,9088490.0
2008-10-13,16.374,4521075.0
2008-10-14,16.448,4032740.0
2008-10-15,16.716,4686460.0
2008-10-16,15.878,7039880.0
2008-10-17,15.404,3713055.0
2008-10-20,15.7212,1729575.0
2008-10-21,15.256,2899810.0
2008-10-22,14.392,5703675.0
2008-10-23,14.21,4164270.0
2008-10-24,14.424,5475410.0
2008-10-27,14.482,2774840.0
2008-10-28,14.752,2780280.0
2008-10-29,14.858,2441845.0
2008-10-30,14.52,2557515.0
2008-10-31,14.316,2550425.0
2008-11-03,14.25,1438950.0
2008-11-04,15.13,3131900.0
2008-11-05,14.6,4123800.0
2008-11-06,14.498,2066915.0
2008-11-07,14.518,1181290.0
2008-11-10,14.75,1821195.0
2008-11-11,14.45,1782300.0
2008-11-12,14.068,1961140.0
2008-11-13,14.48,4675885.0
2008-11-14,14.674,2629220.0
2008-11-17,14.596,1637880.0
2008-11-18,14.522,2183395.0
2008-11-19,14.52,4137150.0
2008-11-20,14.752,3454130.0
2008-11-21,15.83,6711680.0
2008-11-24,16.226,4103320.0
2008-11-25,16.182,7575590.0
2008-11-26,16.1,2996745.0
2008-11-28,16.068,1824520.0
2008-12-01,15.158,1784815.0
2008-12-02,15.404,2146625.0
2008-12-03,15.238,3176935.0
2008-12-04,15.112,3217040.0
2008-12-05,14.934,3698750.0
2008-12-08,15.2476,1381610.0
2008-12-09,15.282,1486205.0
2008-12-10,15.96,3706805.0
2008-12-11,16.148,3191900.0
2008-12-12,16.176,2548715.0
2008-12-15,16.528,2121000.0
2008-12-16,16.9216,3191185.0
2008-12-17,17.09,4977450.0
2008-12-18,16.782,3606560.0
2008-12-19,16.512,2410980.0
2008-12-22,16.702,2022625.0
2008-12-23,16.544,1862015.0
2008-12-24,16.7,568415.0
2008-12-26,17.14,903585.0
2008-12-29,17.29,2038595.0
2008-12-30,17.188,1239360.0
2008-12-31,17.332,1917250.0
2009-01-02,17.27,1772260.0
2009-01-05,16.908,2536900.0
2009-01-06,17.044,2476410.0
2009-01-07,16.561,3700910.0
2009-01-08,16.888,1890555.0
2009-01-09,16.804,1465320.0
2009-01-12,16.176,2661790.0
2009-01-13,16.192,2214130.0
2009-01-14,15.972,2605175.0
2009-01-15,16.078,1043685.0
2009-01-16,16.556,3030575.0
2009-01-20,16.902,4803515.0
2009-01-21,16.83,3432210.0
2009-01-22,16.934,3700935.0
2009-01-23,17.698,5942580.0
2009-01-26,17.806,4465075.0
2009-01-27,17.674,3612490.0
2009-01-28,17.474,5728490.0
2009-01-29,17.916,4163675.0
2009-01-30,18.272,2939035.0
2009-02-02,17.762,2116735.0
2009-02-03,17.7,2955830.0
2009-02-04,17.838,2471375.0
2009-02-05,18.038,2574010.0
2009-02-06,17.926,2165155.0
2009-02-09,17.674,2147025.0
2009-02-10,18.06,2913715.0
2009-02-11,18.476,6480805.0
2009-02-12,18.648,6165250.0
2009-02-13,18.522,3856010.0
2009-02-17,19.108,6109480.0
2009-02-18,19.38,5562865.0
2009-02-19,19.152,3548255.0
2009-02-20,19.57,7147275.0
2009-02-23,19.5504,14028215.0
2009-02-24,18.96,7970685.0
2009-02-25,18.654,7047735.0
2009-02-26,18.61,5331015.0
2009-02-27,18.532,5916125.0
2009-03-02,18.204,7048445.0
2009-03-03,18.006,4822605.0
2009-03-04,17.814,4456925.0
2009-03-05,18.414,5193660.0
2009-03-06,18.492,3935525.0
2009-03-09,18.132,6153670.0
2009-03-10,17.648,4586715.0
2009-03-11,17.84,2608425.0
2009-03-12,18.224,3408705.0
2009-03-13,18.26,2455135.0
2009-03-16,18.1769,2505370.0
2009-03-17,18.032,1767845.0
2009-03-18,18.644,9191215.0
2009-03-19,18.866,3901375.0
2009-03-20,18.728,2535955.0
2009-03-23,18.432,2892810.0
2009-03-24,18.228,2882420.0
2009-03-25,18.408,4667500.0
2009-03-26,18.3864,2402120.0
2009-03-27,18.174,3138085.0
2009-03-30,18.024,2923540.0
2009-03-31,18.078,1701025.0
2009-04-01,18.218,1849810.0
2009-04-02,17.774,3676725.0
2009-04-03,17.548,2671030.0
2009-04-06,17.074,2788355.0
2009-04-07,17.356,1620520.0
2009-04-08,17.334,1561685.0
2009-04-09,17.278,1497915.0
2009-04-13,17.594,988180.0
2009-04-14,17.502,1424065.0
2009-04-15,17.538,930900.0
2009-04-16,17.192,1390725.0
2009-04-17,17.054,2651420.0
2009-04-20,17.402,1855035.0
2009-04-21,17.384,1774815.0
2009-04-22,17.49,1265630.0
2009-04-23,17.772,2036520.0
2009-04-24,17.954,1704095.0
2009-04-27,17.818,1466580.0
2009-04-28,17.582,1152955.0
2009-04-29,17.69,1351720.0
2009-04-30,17.468,1246365.0
2009-05-01,17.412,481150.0
2009-05-04,17.74,1825580.0
2009-05-05,17.68,1932860.0
2009-05-06,17.93,1695270.0
2009-05-07,17.886,3012515.0
2009-05-08,18.006,2294305.0
2009-05-11,17.964,1400865.0
2009-05-12,18.15,1888490.0
2009-05-13,18.23,3061160.0
2009-05-14,18.208,1019590.0
2009-05-15,18.32,1467170.0
2009-05-18,18.084,2406405.0
2009-05-19,18.204,1534190.0
2009-05-20,18.458,2657850.0
2009-05-21,18.78,3143550.0
2009-05-22,18.826,1480530.0
2009-05-26,18.746,1257710.0
2009-05-27,18.696,2185940.0
2009-05-28,18.8516,1846350.0
2009-05-29,19.256,3251640.0
2009-06-01,19.158,2143770.0
2009-06-02,19.296,2117930.0
2009-06-03,18.902,2828870.0
2009-06-04,19.262,2022140.0
2009-06-05,18.75,3895535.0
2009-06-08,18.718,2011165.0
2009-06-09,18.782,1700630.0
2009-06-10,18.78,1855270.0
2009-06-11,18.752,2428875.0
2009-06-12,18.452,2166860.0
2009-06-15,18.238,1879715.0
2009-06-16,18.396,1708140.0
2009-06-17,18.46,1407680.0
2009-06-18,18.3372,1884255.0
2009-06-19,18.384,1232310.0
2009-06-22,18.116,1625575.0
2009-06-23,18.202,1421100.0
2009-06-24,18.298,1592210.0
2009-06-25,18.47,1307260.0
2009-06-26,18.482,1776865.0
2009-06-29,18.434,956945.0
2009-06-30,18.25,1440565.0
2009-07-01,18.486,1754855.0
2009-07-02,18.282,1310725.0
2009-07-06,18.174,1092035.0
2009-07-07,18.164,1201640.0
2009-07-08,17.864,2035260.0
2009-07-09,17.924,1393190.0
2009-07-10,17.932,694465.0
2009-07-13,18.066,944060.0
2009-07-14,18.186,852860.0
2009-07-15,18.466,1225880.0
2009-07-16,18.41,722100.0
2009-07-17,18.392,1074000.0
2009-07-20,18.68,2183240.0
2009-07-21,18.638,1314915.0
2009-07-22,18.696,1401155.0
2009-07-23,18.6724,1808580.0
2009-07-24,18.696,705145.0
2009-07-27,18.758,680035.0
2009-07-28,18.434,2449385.0
2009-07-29,18.248,1677840.0
2009-07-30,18.338,1016765.0
2009-07-31,18.7,2497945.0
2009-08-03,18.798,1599955.0
2009-08-04,18.964,2466300.0
2009-08-05,18.964,1274830.0
2009-08-06,18.926,2194675.0
2009-08-07,18.752,1225590.0
2009-08-10,18.588,794355.0
2009-08-11,18.576,706735.0
2009-08-12,18.59,811030.0
2009-08-13,18.746,940280.0
2009-08-14,18.606,1061905.0
2009-08-17,18.348,1111990.0
2009-08-18,18.424,563540.0
2009-08-19,18.524,1067635.0
2009-08-20,18.476,598845.0
2009-08-21,18.74,1068415.0
2009-08-24,18.472,1537505.0
2009-08-25,18.564,1256515.0
2009-08-26,18.58,962995.0
2009-08-27,18.646,657555.0
2009-08-28,18.78,771430.0
2009-08-31,18.69,444855.0
2009-09-01,18.786,1402150.0
2009-09-02,19.248,2421560.0
2009-09-03,19.498,3099725.0
2009-09-04,19.52,1352255.0
2009-09-08,19.512,2146625.0
2009-09-09,19.448,1619950.0
2009-09-10,19.552,897555.0
2009-09-11,19.756,1599315.0
2009-09-14,19.612,1051820.0
2009-09-15,19.794,1038950.0
2009-09-16,19.99,1213600.0
2009-09-17,19.892,1745335.0
2009-09-18,19.766,762470.0
2009-09-21,19.7,738550.0
2009-09-22,19.944,834155.0
2009-09-23,19.786,1110125.0
2009-09-24,19.522,2402330.0
2009-09-25,19.426,1466465.0
2009-09-28,19.426,911050.0
2009-09-29,19.494,556565.0
2009-09-30,19.786,1346195.0
2009-10-01,19.604,804205.0
2009-10-02,19.684,899445.0
2009-10-05,19.966,1202200.0
2009-10-06,20.466,1964830.0
2009-10-07,20.482,1509730.0
2009-10-08,20.742,1379180.0
2009-10-09,20.584,1271595.0
2009-10-12,20.724,762930.0
2009-10-13,20.854,1255275.0
2009-10-14,20.844,1083215.0
2009-10-15,20.598,1972740.0
2009-10-16,20.664,1064310.0
2009-10-19,20.862,1160770.0
2009-10-20,20.704,1421850.0
2009-10-21,20.76,1645745.0
2009-10-22,20.798,1265120.0
2009-10-23,20.714,1254385.0
2009-10-26,20.39,2396125.0
2009-10-27,20.382,13905605.0
2009-10-28,20.164,1931235.0
2009-10-29,20.552,978505.0
2009-10-30,20.534,1685450.0
2009-11-02,20.79,1440020.0
2009-11-03,21.308,3422865.0
2009-11-04,21.436,2031505.0
2009-11-05,21.402,742855.0
2009-11-06,21.508,1144485.0
2009-11-09,21.648,998780.0
2009-11-10,21.69,1048820.0
2009-11-11,21.934,1575395.0
2009-11-12,21.662,1554925.0
2009-11-13,21.97,1601325.0
2009-11-16,22.344,1774080.0
2009-11-17,22.416,1269105.0
2009-11-18,22.478,2071575.0
2009-11-19,22.476,1912815.0
2009-11-20,22.592,1587545.0
2009-11-23,22.87,2292840.0
2009-11-24,22.966,1914180.0
2009-11-25,23.354,2600070.0
2009-11-27,23.036,4276005.0
2009-11-30,23.148,1532550.0
2009-12-01,23.498,1762620.0
2009-12-02,23.852,2850190.0
2009-12-03,23.766,2354265.0
2009-12-04,22.774,7407280.0
2009-12-07,22.634,5541290.0
2009-12-08,22.198,5218380.0
2009-12-09,22.186,4574035.0
2009-12-10,22.18,1347485.0
2009-12-11,21.87,3054220.0
2009-12-14,22.06,1057800.0
2009-12-15,22.06,1311330.0
2009-12-16,22.33,1376290.0
2009-12-17,21.496,2911725.0
2009-12-18,21.814,1846180.0
2009-12-21,21.398,1880940.0
2009-12-22,21.244,2741190.0
2009-12-23,21.332,1426960.0
2009-12-24,21.68,603440.0
2009-12-28,21.73,908245.0
2009-12-29,21.508,808955.0
2009-12-30,21.404,1385375.0
2009-12-31,21.474,802525.0
2010-01-04,21.978,1184710.0
2010-01-05,21.9538,935955.0
2010-01-06,22.326,1091685.0
2010-01-07,22.182,815595.0
2010-01-08,22.29,736655.0
2010-01-11,22.598,950530.0
2010-01-12,22.112,1910685.0
2010-01-13,22.326,1584540.0
2010-01-14,22.426,930120.0
2010-01-15,22.194,1162470.0
2010-01-19,22.334,971965.0
2010-01-20,21.802,1514660.0
2010-01-21,21.492,1705305.0
2010-01-22,21.444,1842970.0
2010-01-25,21.512,1237240.0
2010-01-26,21.526,922995.0
2010-01-27,21.322,1934735.0
2010-01-28,21.306,1351665.0
2010-01-29,21.204,2483620.0
2010-02-01,21.68,1488140.0
2010-02-02,21.836,781525.0
2010-02-03,21.744,844435.0
2010-02-04,20.89,3657425.0
2010-02-05,20.928,5967980.0
2010-02-08,20.82,3432070.0
2010-02-09,21.094,1800195.0
2010-02-10,21.03,1125580.0
2010-02-11,21.442,1196055.0
2010-02-12,21.422,726960.0
2010-02-16,21.936,1434660.0
2010-02-17,21.866,1214060.0
2010-02-18,22.01,673165.0
2010-02-19,21.912,810260.0
2010-02-22,21.834,862355.0
2010-02-23,21.592,700545.0
2010-02-24,21.484,973525.0
2010-02-25,21.668,861715.0
2010-02-26,21.892,503680.0
2010-03-01,21.896,662835.0
2010-03-02,22.22,645355.0
2010-03-03,22.336,574705.0
2010-03-04,22.19,614040.0
2010-03-05,22.18,356755.0
2010-03-08,21.992,683560.0
2010-03-09,21.958,503880.0
2010-03-10,21.7,618840.0
2010-03-11,21.728,1036460.0
2010-03-12,21.61,638325.0
2010-03-15,21.692,377630.0
2010-03-16,22.088,803515.0
2010-03-17,21.928,462680.0
2010-03-18,22.076,376945.0
2010-03-19,21.672,1146365.0
2010-03-22,21.562,495490.0
2010-03-23,21.676,541360.0
2010-03-24,21.284,552290.0
2010-03-25,21.368,549505.0
2010-03-26,21.73,769800.0
2010-03-29,21.766,653330.0
2010-03-30,21.608,614090.0
2010-03-31,21.806,752255.0
2010-04-01,22.066,888830.0
2010-04-05,22.184,862445.0
2010-04-06,22.224,1551655.0
2010-04-07,22.506,774330.0
2010-04-08,22.544,511135.0
2010-04-09,22.748,690215.0
2010-04-12,22.626,799745.0
2010-04-13,22.546,1340580.0
2010-04-14,22.62,493035.0
2010-04-15,22.742,1055675.0
2010-04-16,22.268,2007990.0
2010-04-19,22.242,473830.0
2010-04-20,22.308,583315.0
2010-04-21,22.482,795255.0
2010-04-22,22.384,1336815.0
2010-04-23,22.646,1233675.0
2010-04-26,22.568,1006840.0
2010-04-27,22.942,3601305.0
2010-04-28,22.872,2243215.0
2010-04-29,22.87,1462935.0
2010-04-30,23.084,1337900.0
2010-05-03,23.164,806355.0
2010-05-04,22.99,1987675.0
2010-05-05,23.034,1694005.0
2010-05-06,23.704,4182305.0
2010-05-07,23.67,3515040.0
2010-05-10,23.518,3140505.0
2010-05-11,24.14,1903300.0
2010-05-12,24.29,2095195.0
2010-05-13,24.132,1611405.0
2010-05-14,24.096,2332715.0
2010-05-17,23.888,2328515.0
2010-05-18,23.906,2028890.0
2010-05-19,23.352,2808070.0
2010-05-20,23.176,3789100.0
2010-05-21,23.06,1864195.0
2010-05-24,23.376,1261480.0
2010-05-25,23.48,1997945.0
2010-05-26,23.712,2319205.0
2010-05-27,23.75,939945.0
2010-05-28,23.778,909540.0
2010-06-01,23.986,672580.0
2010-06-02,23.97,1468280.0
2010-06-03,23.602,1336445.0
2010-06-04,23.858,1155455.0
2010-06-07,24.305,1561365.0
2010-06-08,24.216,2046305.0
2010-06-09,24.126,1180195.0
2010-06-10,23.804,1496975.0
2010-06-11,24.024,852050.0
2010-06-14,23.94,1534175.0
2010-06-15,24.216,693900.0
2010-06-16,24.082,648190.0
2010-06-17,24.392,1045800.0
2010-06-18,24.584,732350.0
2010-06-21,24.096,1155460.0
2010-06-22,24.304,1557980.0
2010-06-23,24.212,824065.0
2010-06-24,24.28,1773734.0
2010-06-25,24.58,1230327.0
2010-06-28,24.22,1389873.0
2010-06-29,24.28,1624274.0
2010-06-30,24.34,1486716.0
2010-07-01,23.42,4520944.0
2010-07-02,23.7,2535082.0
2010-07-06,23.32,2461427.0
2010-07-07,23.56,2681725.0
2010-07-08,23.48,1864117.0
2010-07-09,23.68,3774086.0
2010-07-12,23.5,1455372.0
2010-07-13,23.68,1843677.0
2010-07-14,23.68,1292187.0
2010-07-15,23.66,806768.0
2010-07-16,23.356,1621880.0
2010-07-19,23.16,1024755.0
2010-07-20,23.36,741635.0
2010-07-21,23.18,1845250.0
2010-07-22,23.38,1370337.0
2010-07-23,23.22,1394832.0
2010-07-26,23.12,1520849.0
2010-07-27,22.74,3188673.0
2010-07-28,22.78,984139.0
2010-07-29,22.86,721494.0
2010-07-30,23.12,891162.0
2010-08-02,23.14,672395.0
2010-08-03,23.22,1204907.0
2010-08-04,23.36,1723325.0
2010-08-05,23.4,1002287.0
2010-08-06,23.6,1133886.0
2010-08-09,23.5,684184.0
2010-08-10,23.58,1090999.0
2010-08-11,23.5,4731721.0
2010-08-12,23.78,1042069.0
2010-08-13,23.78,1058305.0
2010-08-16,23.94,1431443.0
2010-08-17,23.96,1228046.0
2010-08-18,24.06,1233916.0
2010-08-19,24.08,1392743.0
2010-08-20,24.02,823060.0
2010-08-23,23.98,963933.0
2010-08-24,24.1,1317515.0
2010-08-25,24.28,1872503.0
2010-08-26,24.2,1975459.0
2010-08-27,24.24,1080700.0
2010-08-30,24.2,778513.0
2010-08-31,24.44,2402964.0
2010-09-01,24.38,2831855.0
2010-09-02,24.48,1355386.0
2010-09-03,24.38,1302103.0
2010-09-07,24.58,1379274.0
2010-09-08,24.58,1927293.0
2010-09-09,24.34,1430317.0
2010-09-10,24.36,734616.0
2010-09-13,24.36,828638.0
2010-09-14,24.82,1801815.0
2010-09-15,24.8,806528.0
2010-09-16,24.96,1298086.0
2010-09-17,24.94,943967.0
2010-09-20,25.02,896018.0
2010-09-21,25.24,1687585.0
2010-09-22,25.28,2794204.0
2010-09-23,25.28,1116618.0
2010-09-24,25.34,1491110.0
2010-09-27,25.38,1607150.0
2010-09-28,25.62,1663405.0
2010-09-29,25.6,1628526.0
2010-09-30,25.6,1665602.0
2010-10-01,25.82,1222987.0
2010-10-04,25.74,1383569.0
2010-10-05,26.24,1971247.0
2010-10-06,26.4,2485367.0
2010-10-07,26.1,4687478.0
2010-10-08,26.36,1832198.0
2010-10-11,26.48,1528745.0
2010-10-12,26.41,1768956.0
2010-10-13,26.86,1803852.0
2010-10-14,27.0,1783422.0
2010-10-15,26.76,2133794.0
2010-10-18,26.88,1562407.0
2010-10-19,26.08,2960112.0
2010-10-20,26.28,1127705.0
2010-10-21,25.94,1623001.0
2010-10-22,25.96,1477904.0
2010-10-25,26.22,2767825.0
2010-10-26,26.2,1580467.0
2010-10-27,25.92,2076665.0
2010-10-28,26.278,1431082.0
2010-10-29,26.56,1421843.0
2010-11-01,26.42,1103577.0
2010-11-02,26.54,1479716.0
2010-11-03,26.34,3754856.0
2010-11-04,27.22,3075308.0
2010-11-05,27.3,4403961.0
2010-11-08,27.6,2308479.0
2010-11-09,27.14,4771893.0
2010-11-10,27.48,1808756.0
2010-11-11,27.54,1758414.0
2010-11-12,26.76,2754968.0
2010-11-15,26.5,1392295.0
2010-11-16,26.24,5099556.0
2010-11-17,26.14,1338562.0
2010-11-18,26.46,1479088.0
2010-11-19,26.46,974988.0
2010-11-22,26.73,2677603.0
2010-11-23,26.92,1992115.0
2010-11-24,26.87,1339489.0
2010-11-26,26.58,589682.0
2010-11-29,26.72,1463848.0
2010-11-30,27.12,2537148.0
2010-12-01,27.14,1331897.0
2010-12-02,27.06,3515988.0
2010-12-03,27.64,1608184.0
2010-12-06,27.878,2279722.0
2010-12-07,27.34,3144974.0
2010-12-08,27.0,2471993.0
2010-12-09,27.12,1563075.0
2010-12-10,27.12,1274537.0
2010-12-13,27.24,15010401.0
2010-12-14,27.265,1500218.0
2010-12-15,27.0,1152248.0
2010-12-16,26.82,2870980.0
2010-12-17,26.88,1029757.0
2010-12-20,27.06,1713840.0
2010-12-21,27.1,1136089.0
2010-12-22,27.045,1194513.0
2010-12-23,26.98,926673.0
2010-12-27,27.04,806417.0
2010-12-28,27.48,1408266.0
2010-12-29,27.58,1550210.0
2010-12-30,27.44,792046.0
2010-12-31,27.8,2252343.0
2011-01-03,27.64,2169741.0
2011-01-04,27.0,2514748.0
2011-01-05,26.92,2972251.0
2011-01-06,26.82,2132260.0
2011-01-07,26.77,1702987.0
2011-01-10,26.875,947008.0
2011-01-11,27.005,2223638.0
2011-01-12,27.125,1329474.0
2011-01-13,26.85,2649771.0
2011-01-14,26.595,2370129.0
2011-01-18,26.72,1903255.0
2011-01-19,26.78,2087059.0
2011-01-20,26.265,2980651.0
2011-01-21,26.26,3175856.0
2011-01-24,26.1,2642346.0
2011-01-25,26.06,3347908.0
2011-01-26,26.275,2696085.0
2011-01-27,25.64,6269360.0
2011-01-28,26.08,15673101.0
2011-01-31,26.02,3323068.0
2011-02-01,26.18,2963165.0
2011-02-02,26.14,1860825.0
2011-02-03,26.465,2911340.0
2011-02-04,26.37,2691967.0
2011-02-07,26.395,1773535.0
2011-02-08,26.68,2000441.0
2011-02-09,26.68,2383105.0
2011-02-10,26.64,1640387.0
2011-02-11,26.51,2596103.0
2011-02-14,26.64,823651.0
2011-02-15,26.825,2184683.0
2011-02-16,26.865,2260329.0
2011-02-17,27.06,3544632.0
2011-02-18,27.12,3740976.0
