date,gpr_index,gpr_acts,gpr_threats
1996-11-06,66.69599,44.327133,73.94641
1996-11-07,42.6969,49.65972,35.50381
1996-11-08,55.767136,37.06365,61.829487
1996-11-09,50.6628,46.62171,58.33067
1996-11-10,77.03646,92.159195,76.86987
1996-11-11,78.126595,72.69371,69.29569
1996-11-12,93.913,102.13519,78.091606
1996-11-13,96.01646,71.79068,133.06781
1996-11-14,61.343845,35.973545,72.013176
1996-11-15,78.44617,106.64278,65.230446
1996-11-16,67.5173,50.48211,70.178444
1996-11-17,79.55949,72.10417,72.17041
1996-11-18,80.21887,94.084656,54.933125
1996-11-19,58.71612,39.02359,65.09905
1996-11-20,65.958206,80.36745,54.846317
1996-11-21,54.304386,19.10726,74.37426
1996-11-22,32.16085,21.374573,35.65701
1996-11-23,39.857098,17.65974,58.91987
1996-11-24,57.554264,25.500937,74.44605
1996-11-25,81.45658,77.338905,83.86077
1996-11-26,89.423775,54.264313,103.45554
1996-11-27,65.523315,58.063675,72.646255
1996-11-28,75.37579,39.54936,92.36659
1996-11-29,62.817337,75.14877,62.681503
1996-11-30,30.994785,30.89938,25.773134
1996-12-01,42.019886,55.854057,23.293901
1996-12-02,84.55503,79.33625,82.717834
1996-12-03,83.23035,49.784492,96.89209
1996-12-04,91.63866,81.20586,90.31159
1996-12-05,80.48026,96.279045,74.952484
1996-12-06,91.83983,56.828568,110.601494
1996-12-07,23.75817,13.5343075,28.222374
1996-12-08,47.383934,68.70994,21.491577
1996-12-09,58.942486,47.008842,65.35003
1996-12-10,106.85702,73.23807,133.28244
1996-12-11,75.59802,61.662537,91.435814
1996-12-12,71.85613,71.63496,65.725685
1996-12-13,39.616726,42.53284,35.476593
1996-12-14,62.640324,66.120895,61.279285
1996-12-15,44.463997,44.327133,51.762486
1996-12-16,87.591934,79.38393,92.69965
1996-12-17,75.20424,78.542885,71.46821
1996-12-18,57.24483,60.873203,44.42748
1996-12-19,89.66348,49.65972,124.26333
1996-12-20,122.00305,169.54138,122.968925
1996-12-21,84.42223,80.15464,86.913956
1996-12-22,79.452736,109.67285,60.985325
1996-12-23,110.57918,95.85983,103.94354
1996-12-24,57.395977,57.219307,47.72655
1996-12-25,71.04703,70.82834,59.07783
1996-12-26,75.28563,92.37402,67.41792
1996-12-27,61.724865,57.43254,61.59139
1996-12-28,53.42851,38.73749,72.69952
1996-12-29,52.0844,10.384815,86.61962
1996-12-30,137.61409,78.39457,171.64565
1996-12-31,119.37181,85.00312,134.7119
1997-01-01,97.58791,108.09726,81.14741
1997-01-02,93.87843,98.04611,89.2147
1997-01-03,57.44337,76.35541,55.726955
1997-01-04,66.40761,93.46334,45.4753
1997-01-05,74.49553,79.21731,74.334435
1997-01-06,72.945145,102.66439,42.81612
1997-01-07,76.10932,93.94054,78.35569
1997-01-08,39.350155,42.795307,41.644768
1997-01-09,34.83247,20.83515,40.550003
1997-01-10,53.699177,73.60909,33.489407
1997-01-11,55.270874,66.120895,55.151356
1997-01-12,36.960308,27.634905,38.41707
1997-01-13,33.88816,33.783848,35.223835
1997-01-14,35.390682,28.225397,41.199844
1997-01-15,52.414047,48.769196,63.923088
1997-01-16,52.7374,26.287535,76.74239
1997-01-17,40.54932,43.534084,31.124336
1997-01-18,49.66941,53.32549,44.478725
1997-01-19,51.466446,55.972393,62.248672
1997-01-20,58.73347,31.228098,71.63012
1997-01-21,48.061806,29.485458,55.336014
1997-01-22,48.25801,54.98225,45.860626
1997-01-23,50.96258,60.966854,50.85238
1997-01-24,52.520893,59.839115,49.91173
1997-01-25,17.833473,26.667871,14.829092
1997-01-26,73.61262,66.71457,77.90516
1997-01-27,56.903,40.519894,60.83567
1997-01-28,36.242535,28.904781,36.164165
1997-01-29,59.56665,59.383297,60.538548
1997-01-30,69.69965,43.88533,85.41097
1997-01-31,34.902534,37.95829,26.384134
1997-02-01,27.404903,20.490412,28.485044
1997-02-02,24.214676,38.624226,16.10821
1997-02-03,45.49094,32.982483,55.021297
1997-02-04,49.075077,0.0,81.61493
1997-02-05,37.430145,43.534084,36.311726
1997-02-06,52.269314,26.054213,70.6283
1997-02-07,78.222855,54.2484,84.84098
1997-02-08,37.83826,13.717015,51.48605
1997-02-09,26.465256,8.794597,36.677814
1997-02-10,69.18139,64.911476,67.67822
1997-02-11,45.473473,48.820694,46.53861
1997-02-12,63.45915,37.95829,84.42924
1997-02-13,39.240685,32.599915,38.068165
1997-02-14,38.008278,46.63543,29.173916
1997-02-15,48.10783,41.108356,57.147385
1997-02-16,38.32019,25.46816,49.566906
1997-02-17,43.415043,34.625126,43.32116
1997-02-18,57.3213,66.16773,50.17311
1997-02-19,90.88407,99.97718,78.17892
1997-02-20,66.71838,59.861713,72.121956
1997-02-21,53.63205,69.19254,36.72672
1997-02-22,35.104282,44.540653,21.229317
1997-02-23,45.007713,44.869175,52.39545
1997-02-24,43.07121,39.035122,45.582806
1997-02-25,36.547886,19.87385,49.730263
1997-02-26,56.201244,72.50716,49.482105
1997-02-27,65.46577,58.737827,76.21157
1997-02-28,52.045887,24.416794,71.28106
1997-03-01,29.51793,32.696747,21.817852
1997-03-02,42.63279,76.50281,14.1802
1997-03-03,86.79217,50.472923,120.284004
1997-03-04,67.95011,47.418663,90.40422
1997-03-05,66.824135,44.412292,84.67255
1997-03-06,70.054306,93.118225,49.930584
1997-03-07,74.93084,112.05029,46.730507
1997-03-08,62.046013,68.72781,51.593204
1997-03-09,58.43064,71.693275,44.84945
1997-03-10,71.408646,110.73819,65.97614
1997-03-11,63.97663,70.86633,59.109524
1997-03-12,76.22399,82.321815,58.100754
1997-03-13,32.66832,32.567764,27.164732
1997-03-14,60.54301,68.979034,43.151493
1997-03-15,52.528328,72.004135,32.759212
1997-03-16,29.690105,25.37033,28.215149
1997-03-17,45.533577,37.82785,50.483463
1997-03-18,47.419167,33.76658,50.696392
1997-03-19,41.407097,31.75357,52.97123
1997-03-20,49.85991,24.853218,67.37263
1997-03-21,57.636253,30.241497,75.67318
1997-03-22,71.44754,64.75238,75.61383
1997-03-23,68.56544,59.81009,71.26788
1997-03-24,78.40397,78.162636,84.75397
1997-03-25,54.471825,74.66821,33.97127
1997-03-26,50.86476,44.369675,58.15651
1997-03-27,56.767796,53.264053,61.087784
1997-03-28,59.27753,76.47597,40.59269
1997-03-29,70.48016,84.31586,58.60646
1997-03-30,47.73152,38.06768,63.50441
1997-03-31,55.5179,83.02051,46.16487
1997-04-01,56.80716,63.71134,41.33232
1997-04-02,39.086346,51.954712,27.084599
1997-04-03,42.13638,71.08823,10.780837
1997-04-04,57.058582,50.562622,57.989555
1997-04-05,37.996082,41.322685,40.211735
1997-04-06,50.190422,45.487206,45.528988
1997-04-07,71.192986,91.8485,48.75228
1997-04-08,85.21075,113.2646,64.95079
1997-04-09,98.19865,110.94924,87.09894
1997-04-10,42.260433,25.926369,48.656593
1997-04-11,60.69314,57.321777,58.43692
1997-04-12,35.308376,12.799889,53.381855
1997-04-13,21.821922,26.105703,21.774734
1997-04-14,57.03759,52.48802,51.07689
1997-04-15,76.63143,83.3406,63.721436
1997-04-16,48.71423,42.493748,55.69769
1997-04-17,76.41831,86.12002,60.781425
1997-04-18,24.379522,18.228361,30.408506
1997-04-19,38.555588,25.624607,48.09027
1997-04-20,24.906525,0.0,41.421112
1997-04-21,78.496864,78.25525,71.79986
1997-04-22,52.4022,44.777916,56.023804
1997-04-23,159.28932,116.66866,194.62637
1997-04-24,95.37143,69.72377,116.31302
1997-04-25,84.859924,72.51318,85.68448
1997-04-26,51.557472,77.09816,37.5127
1997-04-27,57.03759,61.236023,72.96699
1997-04-28,45.84869,30.471706,50.832825
1997-04-29,105.38391,91.05159,105.15603
1997-04-30,78.87066,112.32556,74.952484
1997-05-01,62.069805,71.649086,48.89652
1997-05-02,58.115223,25.749483,75.171646
1997-05-03,39.553047,39.4313,32.8896
1997-05-04,37.785946,25.113089,41.893593
1997-05-05,72.104546,84.567764,49.376507
1997-05-06,43.113678,35.81748,47.8005
1997-05-07,21.79321,31.037323,10.355278
1997-05-08,58.356117,75.287224,34.2529
1997-05-09,59.20864,37.279827,72.55514
1997-05-10,50.244797,64.4016,47.74871
1997-05-11,56.292004,69.06921,43.207905
1997-05-12,52.134842,47.976337,53.356007
1997-05-13,60.035877,35.206516,70.47771
1997-05-14,86.47266,59.681408,105.09151
1997-05-15,80.87324,77.39933,86.07825
1997-05-16,54.453167,54.285553,65.40375
1997-05-17,29.753603,32.957798,21.992046
1997-05-18,33.88816,42.229813,28.179068
1997-05-19,60.743904,72.66831,47.143097
1997-05-20,52.414047,48.769196,52.3007
1997-05-21,48.6189,58.163094,43.12335
1997-05-22,51.657974,32.186855,64.43284
1997-05-23,59.847656,65.62978,49.7652
1997-05-24,30.297874,20.13641,39.190098
1997-05-25,35.287006,26.383793,36.677814
1997-05-26,66.441185,56.77429,71.03305
1997-05-27,95.09763,63.203278,118.615
1997-05-28,54.833153,45.01772,59.005924
1997-05-29,69.011826,89.439224,45.908398
1997-05-30,77.411514,64.31103,85.8268
1997-05-31,37.18188,20.2186,44.97149
1997-06-01,17.833473,17.77858,22.243639
1997-06-02,40.44649,32.257595,40.35903
1997-06-03,28.556618,28.468718,23.745722
1997-06-04,50.57355,69.32459,42.053493
1997-06-05,34.969524,31.692623,31.721733
1997-06-06,40.54932,62.191547,20.749557
1997-06-07,29.13062,24.892246,27.683455
1997-06-08,30.835072,26.348707,29.30323
1997-06-09,30.743086,15.324228,38.34576
1997-06-10,31.382221,41.714165,23.19582
1997-06-11,47.37073,53.97134,33.76307
1997-06-12,38.48094,25.574995,47.997166
1997-06-13,46.14522,59.146946,27.407997
1997-06-14,26.687353,26.605207,27.739212
1997-06-15,42.306103,50.611053,35.17885
1997-06-16,62.817337,100.19837,20.893835
1997-06-17,44.414314,66.416405,24.621262
1997-06-18,45.466618,32.37619,59.41087
1997-06-19,38.555588,38.436913,32.06018
1997-06-20,50.42919,50.273968,41.933453
1997-06-21,25.59379,29.160011,30.402912
1997-06-22,39.857098,26.489609,44.1899
1997-06-23,68.341805,32.06186,93.59964
1997-06-24,43.808117,33.594826,61.647083
1997-06-25,40.934772,31.391361,47.13029
1997-06-26,48.04919,50.719013,47.005188
1997-06-27,28.152134,12.473546,36.414593
1997-06-28,45.282207,34.72525,46.342857
1997-06-29,25.645685,25.566746,21.325191
1997-06-30,29.881409,25.533798,28.396946
1997-07-01,42.378265,49.289124,29.365713
1997-07-02,36.14905,19.656973,43.722286
1997-07-03,41.288,25.32979,58.100754
1997-07-04,29.217798,0.0,48.591026
1997-07-05,49.441307,45.49765,44.274456
1997-07-06,53.27229,57.93634,48.324627
1997-07-07,79.87156,50.289917,97.87577
1997-07-08,48.00823,44.17888,42.99114
1997-07-09,35.758827,38.889553,32.43773
1997-07-10,52.414047,34.83514,63.923088
1997-07-11,54.833153,19.293308,75.09845
1997-07-12,42.423492,28.195272,47.035282
1997-07-13,13.197481,26.313717,0.0
1997-07-14,46.275684,61.51099,32.066402
1997-07-15,46.30471,42.61124,47.389313
1997-07-16,63.02983,69.81757,52.411278
1997-07-17,55.731945,62.505455,46.342857
1997-07-18,63.51038,46.653076,72.2675
1997-07-19,55.55669,48.462475,51.97177
1997-07-20,30.4704,17.35806,36.195847
1997-07-21,44.76443,32.455738,47.37476
1997-07-22,69.011826,45.86627,76.51399
1997-07-23,40.811924,47.46735,39.592457
1997-07-24,34.75937,27.721899,40.464905
1997-07-25,35.72377,12.950477,48.608894
1997-07-26,55.55669,62.308895,46.19713
1997-07-27,31.851614,27.217348,30.269274
1997-07-28,52.709156,48.50484,53.94377
1997-07-29,56.657375,90.37276,31.408253
1997-07-30,47.419167,60.779842,39.430523
1997-07-31,70.55522,91.43946,52.80199
1997-08-01,60.967506,47.27321,67.595184
1997-08-02,71.1615,78.036705,59.173016
1997-08-03,39.383236,34.899567,43.664524
1997-08-04,56.62509,48.386395,53.812042
1997-08-05,74.97581,108.72004,56.677036
1997-08-06,69.66494,83.3406,52.13572
1997-08-07,44.414314,66.416405,30.776579
1997-08-08,55.31793,51.903675,59.527584
1997-08-09,67.37425,82.09285,68.47354
1997-08-10,22.083786,44.03162,0.0
1997-08-11,55.209465,55.039524,45.908398
1997-08-12,45.274273,75.22486,18.823488
1997-08-13,49.075077,41.934875,52.46674
1997-08-14,47.37073,26.98567,73.15332
1997-08-15,36.7321,13.316013,55.534348
1997-08-16,25.013996,28.499428,17.828505
1997-08-17,30.153412,60.121197,7.163859
1997-08-18,29.881409,0.0,49.694653
1997-08-19,56.592842,60.17989,50.195972
1997-08-20,57.236588,49.92786,53.543274
1997-08-21,44.811012,54.98225,40.128048
1997-08-22,43.7636,26.848547,50.387264
1997-08-23,51.414577,43.933987,48.86038
1997-08-24,61.917152,52.908485,73.551506
1997-08-25,34.15018,42.55633,42.59542
1997-08-26,20.347467,16.227869,20.303469
1997-08-27,39.520874,21.490486,47.8005
1997-08-28,55.44046,55.26981,51.86304
1997-08-29,63.528694,66.349014,55.341633
1997-08-30,47.689236,58.51378,36.604702
1997-08-31,44.463997,35.461708,44.367847
1997-09-01,33.220592,56.77429,15.785123
1997-09-02,30.778793,30.684053,25.59353
1997-09-03,53.321007,53.15688,44.33809
1997-09-04,40.520706,47.128643,28.07853
1997-09-05,70.48016,83.038345,69.262184
1997-09-06,54.783367,65.53769,48.591026
1997-09-07,8.079433,8.054564,6.718302
1997-09-08,40.520706,50.494976,25.270676
1997-09-09,34.3757,43.616226,31.183062
1997-09-10,43.180584,73.796005,30.776579
1997-09-11,58.876324,24.713724,77.30132
1997-09-12,59.337273,41.151043,72.938576
1997-09-13,41.63011,47.43083,34.616745
1997-09-14,31.81762,42.292908,17.638231
1997-09-15,42.333134,28.135218,52.80199
1997-09-16,45.092545,41.495766,46.148754
1997-09-17,51.159344,31.87617,69.12847
1997-09-18,40.895897,37.63386,36.62208
1997-09-19,29.682508,23.672913,29.61832
1997-09-20,29.142824,25.824995,26.925745
1997-09-21,37.173454,24.706018,48.083607
1997-09-22,33.994423,52.71744,12.563301
1997-09-23,57.69841,33.83577,73.378174
1997-09-24,43.87507,43.740017,41.695423
1997-09-25,45.289013,58.049496,26.899452
1997-09-26,30.594664,11.091087,41.62978
1997-09-27,57.236588,42.795307,59.492523
1997-09-28,24.149946,8.025204,33.469063
1997-09-29,30.886414,30.791342,25.68302
1997-09-30,69.59176,76.31531,57.86773
1997-10-01,28.666452,19.052143,37.07986
1997-10-02,38.865868,29.804796,39.77623
1997-10-03,52.728138,24.736864,72.215454
1997-10-04,32.476154,45.326664,27.00494
1997-10-05,44.114098,47.976337,40.017006
1997-10-06,47.795094,36.65229,48.914608
1997-10-07,38.295578,44.540653,26.536646
1997-10-08,33.125675,48.034492,20.032755
1997-10-09,45.66959,42.493748,40.50741
1997-10-10,43.358215,34.579803,43.264454
1997-10-11,25.980925,32.37619,16.202965
1997-10-12,36.67049,16.24783,47.433033
1997-10-13,62.94666,70.59701,52.342117
1997-10-14,35.619007,7.101874,53.312977
1997-10-15,46.964573,43.698677,46.863014
1997-10-16,62.89685,59.717384,59.772236
1997-10-17,58.994972,52.932045,63.773018
1997-10-18,62.81316,32.957798,87.968185
1997-10-19,0.0,0.0,0.0
1997-10-20,52.008915,39.88371,59.88052
1997-10-21,58.711555,24.644562,77.085
1997-10-22,62.38357,43.534084,77.810844
1997-10-23,40.397167,37.17491,41.343395
1997-10-24,85.564476,30.464678,132.13487
1997-10-25,53.53009,25.113089,73.31379
1997-10-26,43.327282,31.413757,58.954895
1997-10-27,79.22998,30.089945,106.666435
1997-10-28,73.18833,57.101524,84.67255
1997-10-29,51.85419,24.32686,71.01852
1997-10-30,58.986683,6.190012,92.935455
1997-10-31,75.949524,29.12144,106.87669
1997-11-01,58.399822,32.34448,75.53977
1997-11-02,34.626144,7.6710134,51.18706
1997-11-03,51.414577,36.611652,67.183014
1997-11-04,81.59033,13.014272,124.834656
1997-11-05,63.426014,28.741266,81.508385
1997-11-06,59.042015,24.783274,77.51887
1997-11-07,39.603714,22.561033,56.45439
1997-11-08,95.09763,50.562622,121.25089
1997-11-09,32.044186,31.94555,39.968616
1997-11-10,58.45708,15.54057,90.736595
1997-11-11,69.77324,59.62155,82.883766
1997-11-12,74.78986,43.49313,98.467674
1997-11-13,70.80767,30.691183,97.27802
1997-11-14,57.71024,23.01304,91.176956
1997-11-15,56.882473,6.6714573,94.59911
1997-11-16,58.87265,46.953144,84.85438
1997-11-17,71.85613,64.47146,77.67581
1997-11-18,76.44387,36.289795,96.86168
1997-11-19,63.87872,36.389767,80.94042
1997-11-20,78.48137,45.639877,97.88957
1997-11-21,92.937775,33.089893,143.52124
1997-11-22,59.937893,7.96712,99.68047
1997-11-23,65.102486,30.542162,82.794334
1997-11-24,61.834595,52.837944,58.76275
1997-11-25,63.703228,52.3,74.78291
1997-11-26,36.99314,26.821291,44.74321
1997-11-27,27.02561,15.395671,32.10377
1997-11-28,29.029318,25.724411,32.18505
1997-11-29,56.9292,63.848213,53.255714
1997-11-30,55.280334,42.39244,56.575176
1997-12-01,72.012344,71.79068,59.88052
1997-12-02,55.355137,34.853523,67.832985
1997-12-03,51.87466,59.10284,45.189476
1997-12-04,43.22083,49.24319,35.939472
1997-12-05,47.76391,50.41788,51.398712
1997-12-06,22.231998,11.081783,27.729902
1997-12-07,32.436405,24.25242,40.45783
1997-12-08,36.888283,14.709895,55.21277
1997-12-09,36.51127,26.471914,44.16038
1997-12-10,29.762512,5.9341803,44.54723
1997-12-11,40.246147,24.690628,51.48605
1997-12-12,36.774876,22.561033,42.340794
1997-12-13,38.599834,34.982746,46.686504
1997-12-14,50.001022,58.15497,48.50699
1997-12-15,41.562958,33.148018,48.38526
1997-12-16,61.724865,68.37208,62.73197
1997-12-17,49.12056,36.72702,51.056602
1997-12-18,29.314758,29.224525,29.251368
1997-12-19,45.83811,30.464678,50.821102
1997-12-20,42.288097,28.105288,46.88517
1997-12-21,29.766333,33.913956,21.21569
1997-12-22,42.868523,23.310856,58.33067
1997-12-23,70.405266,35.094273,99.52511
1997-12-24,37.303688,44.62664,37.223026
1997-12-25,72.96404,72.739456,60.671886
1997-12-26,57.930435,42.001545,61.30851
1997-12-27,46.920223,65.486115,23.409382
1997-12-28,35.571198,26.59628,36.973206
1997-12-29,28.140745,16.03093,33.428444
1997-12-30,25.879435,17.19985,28.692749
1997-12-31,58.73347,46.842144,65.11829
1998-01-01,31.041466,17.68338,36.874214
1998-01-02,60.01028,103.697655,13.306782
1998-01-03,53.77545,78.62789,29.810648
1998-01-04,45.77669,33.18966,48.446045
1998-01-05,52.940582,60.31728,44.02175
1998-01-06,47.322395,50.805714,36.323128
1998-01-07,39.77354,39.651115,42.522358
1998-01-08,65.37962,74.48958,67.3093
1998-01-09,38.621864,29.617682,44.467323
1998-01-10,60.289402,60.103825,50.132526
1998-01-11,35.11556,23.338314,38.932915
1998-01-12,54.245102,28.841671,72.17041
1998-01-13,86.47266,39.787605,116.15377
1998-01-14,78.20037,43.65741,104.041695
1998-01-15,57.47834,30.15864,85.52797
1998-01-16,73.87528,58.91831,83.54427
1998-01-17,52.433567,43.047672,56.42373
1998-01-18,40.298878,24.1049,60.3176
1998-01-19,58.629517,43.83679,73.12842
1998-01-20,77.61074,56.270435,88.00332
1998-01-21,56.548775,35.60508,64.346
1998-01-22,43.624683,23.194881,53.203762
1998-01-23,28.942211,26.230112,35.005608
1998-01-24,52.14227,36.693016,61.211197
1998-01-25,30.778793,23.01304,51.18706
1998-01-26,62.89685,55.73622,75.54546
1998-01-27,62.31563,65.39349,59.999092
1998-01-28,56.045223,52.932045,53.961784
1998-01-29,65.5954,59.448627,79.33765
1998-01-30,41.3382,10.989588,59.58161
1998-01-31,37.9079,23.256136,48.494785
1998-02-01,40.85005,37.0221,43.23212
1998-02-02,76.61225,43.643673,97.07502
1998-02-03,73.68381,51.100525,85.245766
1998-02-04,79.7853,35.350986,108.11611
1998-02-05,77.36967,45.70756,100.077126
1998-02-06,50.55324,37.135098,70.79849
1998-02-07,53.717316,29.751093,69.48298
1998-02-08,48.22327,44.37677,61.691017
1998-02-09,82.72427,64.54146,113.64945
1998-02-10,93.53891,38.586617,139.46855
1998-02-11,95.976715,82.012535,118.57136
1998-02-12,54.483025,27.15766,67.95651
1998-02-13,69.06938,44.06834,82.70403
1998-02-14,81.904144,42.338093,105.94246
1998-02-15,58.942486,47.008842,78.42004
1998-02-16,75.73861,55.63562,86.18183
1998-02-17,101.82073,81.20586,124.178444
1998-02-18,101.649185,95.37534,119.32869
1998-02-19,92.900536,58.21488,114.770996
1998-02-20,81.190384,16.188095,121.52223
1998-02-21,76.96487,61.382366,87.03822
1998-02-22,74.04563,46.62171,116.66134
1998-02-23,110.174095,73.223305,128.2585
1998-02-24,141.64526,38.51162,208.79622
1998-02-25,89.920845,23.13395,135.07199
1998-02-26,43.70966,24.900066,51.922787
1998-02-27,92.49753,34.579803,124.986206
1998-02-28,45.651234,22.755358,61.685703
1998-03-01,61.700912,61.51099,76.959366
1998-03-02,70.00977,66.120895,73.53514
1998-03-03,76.34174,59.56181,77.28067
1998-03-04,58.013447,23.13395,82.007996
1998-03-05,64.95231,50.675774,70.44767
1998-03-06,51.9845,46.066208,57.635647
1998-03-07,73.27339,48.698563,96.4711
1998-03-08,68.77303,76.17927,69.895134
1998-03-09,72.012344,43.07441,89.82078
1998-03-10,68.44148,61.40773,68.29348
1998-03-11,38.728382,46.33101,34.35079
1998-03-12,84.07532,67.05322,97.87577
1998-03-13,80.38867,66.32378,96.81102
1998-03-14,31.369013,12.508983,41.73491
1998-03-15,21.67438,14.405108,24.030567
1998-03-16,54.304386,28.873192,72.24928
1998-03-17,58.222744,61.098454,50.962143
1998-03-18,42.614506,45.31556,37.797653
1998-03-19,53.383198,11.203974,84.10699
1998-03-20,50.35998,27.891647,65.1403
1998-03-21,39.98457,12.265074,56.266556
1998-03-22,40.442005,21.991373,48.914608
1998-03-23,73.148186,62.505455,69.51429
1998-03-24,67.27652,63.875652,58.60646
1998-03-25,64.20836,75.64904,77.66002
1998-03-26,64.84175,44.96846,84.39331
1998-03-27,49.515213,9.87256,74.112206
1998-03-28,47.639996,50.65958,47.53698
1998-03-29,31.928364,15.915043,39.82415
1998-03-30,67.74896,85.314224,41.510284
1998-03-31,56.03968,31.037323,72.486946
1998-04-01,49.61555,23.276627,67.95252
1998-04-02,67.78386,52.88495,73.51878
1998-04-03,52.860123,58.552685,43.95485
1998-04-04,57.287537,67.18965,44.834244
1998-04-05,14.465362,14.4208355,12.028401
1998-04-06,44.51379,36.980644,43.18371
1998-04-07,68.943436,58.91247,70.978294
1998-04-08,23.960707,11.943477,34.867138
1998-04-09,38.346733,41.16937,34.339317
1998-04-10,54.248806,60.84205,39.470886
1998-04-11,24.434114,20.87906,23.220263
1998-04-12,16.139185,16.089508,20.130358
1998-04-13,53.42851,35.50937,59.23664
1998-04-14,69.81175,62.63718,69.6608
1998-04-15,57.95468,30.408573,71.01852
1998-04-16,40.082928,17.12552,57.1375
1998-04-17,61.235844,23.256136,87.29061
1998-04-18,42.605373,28.31615,47.236935
1998-04-19,40.130226,14.547891,54.6047
1998-04-20,30.707464,30.612944,25.534218
1998-04-21,64.197044,44.79961,69.396416
1998-04-22,48.759045,24.30448,60.817013
1998-04-23,67.66096,44.96846,79.70479
1998-04-24,75.154236,69.15961,81.72175
1998-04-25,60.503517,54.285553,80.49691
1998-04-26,36.80631,18.346508,45.908398
1998-04-27,65.37962,50.694298,66.446365
1998-04-28,72.8418,69.15961,92.29751
1998-04-29,50.14573,29.40669,78.48987
1998-04-30,56.648144,37.64918,76.26476
1998-05-01,74.76281,40.132984,95.642494
1998-05-02,43.504642,37.17491,41.343395
1998-05-03,47.322395,44.03162,47.220062
1998-05-04,88.386375,84.28326,89.47344
1998-05-05,55.645905,45.68498,59.88052
1998-05-06,54.947807,31.3021,69.62411
1998-05-07,66.51742,53.05014,66.37358
1998-05-08,63.01824,27.314898,86.57663
1998-05-09,63.758957,23.11371,101.21536
1998-05-10,44.981518,38.436913,58.776997
1998-05-11,99.13773,74.97644,136.446
1998-05-12,150.18484,45.199265,226.2039
1998-05-13,199.97128,57.784275,294.00653
1998-05-14,167.04182,40.99142,264.97943
1998-05-15,154.1358,53.916264,238.34889
1998-05-16,139.13853,26.67505,209.1465
1998-05-17,84.93764,12.096599,131.16685
1998-05-18,112.928444,20.469244,170.7337
1998-05-19,119.8834,56.612076,178.38692
1998-05-20,96.7387,46.75924,131.63115
1998-05-21,84.06199,47.13932,117.95654
1998-05-22,78.93546,81.40603,63.373955
1998-05-23,89.03101,67.33287,91.901886
1998-05-24,46.749947,26.632027,66.64122
1998-05-25,82.70537,60.75322,86.870026
1998-05-26,90.60634,43.357174,114.51985
1998-05-27,92.51315,59.502186,124.076744
1998-05-28,78.22839,32.27073,107.6679
1998-05-29,156.80794,39.081318,228.18375
1998-05-30,100.79359,27.15766,154.03474
1998-05-31,90.06982,33.256508,127.60038
1998-06-01,113.185684,37.61243,181.96039
1998-06-02,78.05296,49.800133,98.6533
1998-06-03,80.25436,38.624226,110.45629
1998-06-04,75.469406,42.99263,98.615265
1998-06-05,79.52356,27.33751,109.450485
1998-06-06,63.59205,17.289902,91.336075
1998-06-07,68.55737,31.066523,93.28517
1998-06-08,126.313354,119.62832,131.29189
1998-06-09,70.48016,44.96846,98.45886
1998-06-10,110.41893,49.53557,151.49771
1998-06-11,94.78367,67.84035,113.171104
1998-06-12,107.56881,93.48928,114.67543
1998-06-13,93.87843,74.871574,107.05764
1998-06-14,66.31451,81.85095,68.27178
1998-06-15,94.83166,78.23979,103.32788
1998-06-16,96.345,45.199265,136.66486
1998-06-17,56.24054,28.033712,70.14865
1998-06-18,75.34468,25.900953,108.01976
1998-06-19,98.70929,23.154224,149.67505
1998-06-20,46.831776,49.800133,41.538227
1998-06-21,56.949585,63.082546,52.617073
1998-06-22,49.988445,59.80149,38.795826
1998-06-23,69.89822,36.35638,85.9203
1998-06-24,88.188156,49.453148,109.99682
1998-06-25,73.03299,31.203508,99.76943
1998-06-26,57.45998,40.098175,66.89168
1998-06-27,38.449448,47.176735,29.51254
1998-06-28,39.870422,13.249233,60.781425
1998-06-29,52.80395,56.15084,52.689766
1998-06-30,39.836613,30.549227,40.769714
1998-07-01,69.13708,53.940727,79.98559
1998-07-02,59.376213,31.154448,77.95766
1998-07-03,70.32267,22.138802,104.640366
1998-07-04,56.045223,41.16937,58.8674
1998-07-05,35.542572,35.433167,41.376667
1998-07-06,56.487144,40.223766,60.39107
1998-07-07,56.38413,21.078964,76.1884
1998-07-08,70.350006,42.689934,91.562454
1998-07-09,51.844143,43.523838,54.45477
1998-07-10,67.54349,29.276342,92.793564
1998-07-11,45.69059,45.54995,48.848343
1998-07-12,32.60401,26.002924,32.53351
1998-07-13,53.988297,38.44437,64.132805
1998-07-14,35.12797,28.015877,35.05201
1998-07-15,75.00153,49.847115,98.74636
1998-07-16,56.336185,16.848833,79.63702
1998-07-17,33.86454,18.41471,40.959164
1998-07-18,42.219,32.37619,43.207905
1998-07-19,43.02036,46.18701,38.52453
1998-07-20,51.51122,23.70123,72.486946
1998-07-21,56.20873,37.357143,68.551
1998-07-22,58.45708,45.326664,59.41087
1998-07-23,48.821926,43.804485,60.89544
1998-07-24,49.487473,49.335144,41.150383
1998-07-25,48.00823,19.144182,69.19527
1998-07-26,62.377388,78.54996,54.598686
1998-07-27,66.48601,85.77588,52.033127
1998-07-28,76.29714,57.046722,89.87824
1998-07-29,39.726368,24.371744,45.738995
1998-07-30,63.703228,31.75357,84.75397
1998-07-31,52.002632,46.65831,60.538548
1998-08-01,57.554264,31.87617,69.12847
1998-08-02,56.882473,66.71457,44.517235
1998-08-03,72.18671,55.972393,73.36451
